step,omega_ci_t,region,q_parallel_mean,q_parallel_abs_mean,q_perp_mean,q_perp_abs_mean
295000,38.923611111111114,low_y_low_z,-2.4033903783314603e-08,2.1758361129418563e-06,9.814832948127363e-06,9.814832948127363e-06
295000,38.923611111111114,low_y_high_z,1.8955442559404e-09,2.174974448255637e-06,9.789827239806331e-06,9.789827239806331e-06
295000,38.923611111111114,high_y_low_z,4.8946019506889665e-08,2.1666158534705776e-06,9.775177663106952e-06,9.775177663106952e-06
295000,38.923611111111114,high_y_high_z,-3.5305463317836065e-09,2.1618802192357893e-06,9.727988553083854e-06,9.727988553083854e-06
295500,38.989583333333336,low_y_low_z,-2.2061914411521923e-08,2.1745057669283194e-06,9.795798737177663e-06,9.795798737177663e-06
295500,38.989583333333336,low_y_high_z,9.742536381012757e-09,2.1655412362051945e-06,9.77356285580123e-06,9.77356285580123e-06
295500,38.989583333333336,high_y_low_z,4.584583575549368e-08,2.172849237334349e-06,9.774958226963946e-06,9.774958226963946e-06
295500,38.989583333333336,high_y_high_z,-7.167721326957205e-09,2.1866744112733775e-06,9.765488508083634e-06,9.765488508083634e-06
296000,39.05555555555556,low_y_low_z,-2.3652380099953558e-08,2.1773079495568147e-06,9.811891467770671e-06,9.811891467770671e-06
296000,39.05555555555556,low_y_high_z,1.4169079338904574e-08,2.183684927333971e-06,9.775884638260134e-06,9.775884638260134e-06
296000,39.05555555555556,high_y_low_z,4.745264693272733e-08,2.1749024571267445e-06,9.768726862039682e-06,9.768726862039682e-06
296000,39.05555555555556,high_y_high_z,-9.011362384706254e-09,2.172555015183393e-06,9.806988526913948e-06,9.806988526913948e-06
296500,39.12152777777778,low_y_low_z,-1.967096826421574e-08,2.1780864858783803e-06,9.80198850708123e-06,9.80198850708123e-06
296500,39.12152777777778,low_y_high_z,1.6553429310818466e-08,2.1736579197380236e-06,9.781673660573483e-06,9.781673660573483e-06
296500,39.12152777777778,high_y_low_z,3.47100174727938e-08,2.1811087822870303e-06,9.789204774033681e-06,9.789204774033681e-06
296500,39.12152777777778,high_y_high_z,-4.200416711578733e-09,2.170764197071992e-06,9.772647753693915e-06,9.772647753693915e-06
297000,39.1875,low_y_low_z,-1.2762998243736628e-08,2.1790333900937572e-06,9.795566206377342e-06,9.795566206377342e-06
297000,39.1875,low_y_high_z,1.424366251673278e-08,2.168938775231247e-06,9.821617455526746e-06,9.821617455526746e-06
297000,39.1875,high_y_low_z,2.944564930385026e-08,2.1797673082681523e-06,9.76119680249489e-06,9.76119680249489e-06
297000,39.1875,high_y_high_z,-3.4349795694283276e-09,2.172673372675411e-06,9.78748761077767e-06,9.78748761077767e-06
297500,39.25347222222222,low_y_low_z,-1.4543241497187813e-08,2.1782883107102317e-06,9.788160548113014e-06,9.788160548113014e-06
297500,39.25347222222222,low_y_high_z,1.5498249574229854e-08,2.1725687801863566e-06,9.818681459318387e-06,9.818681459318387e-06
297500,39.25347222222222,high_y_low_z,2.7543474149826605e-08,2.1704076804040766e-06,9.78710582364383e-06,9.78710582364383e-06
297500,39.25347222222222,high_y_high_z,-4.802735941414871e-09,2.1725633918935025e-06,9.777113251274442e-06,9.777113251274442e-06
298000,39.31944444444444,low_y_low_z,-1.4332905255508203e-08,2.180290073483136e-06,9.799832280263603e-06,9.799832280263603e-06
298000,39.31944444444444,low_y_high_z,1.9143398991484016e-08,2.1783668502818625e-06,9.805462056606979e-06,9.805462056606979e-06
298000,39.31944444444444,high_y_low_z,3.0737903832917546e-08,2.1713047638396365e-06,9.784852164539625e-06,9.784852164539625e-06
298000,39.31944444444444,high_y_high_z,-7.3152871249004494e-09,2.1683036524237127e-06,9.763102092247904e-06,9.763102092247904e-06
298500,39.38541666666667,low_y_low_z,-1.0865536917865062e-08,2.1745031947716653e-06,9.782550135530278e-06,9.782550135530278e-06
298500,39.38541666666667,low_y_high_z,1.7129753740635106e-08,2.1731154311539133e-06,9.809789195178824e-06,9.809789195178824e-06
298500,39.38541666666667,high_y_low_z,2.664120624464704e-08,2.1778662189918366e-06,9.768585566918647e-06,9.768585566918647e-06
298500,39.38541666666667,high_y_high_z,-4.605290013898123e-09,2.173987443679891e-06,9.770356881486589e-06,9.770356881486589e-06
299000,39.45138888888889,low_y_low_z,-9.629707956265482e-09,2.1702845096344626e-06,9.815787410664707e-06,9.815787410664707e-06
299000,39.45138888888889,low_y_high_z,2.3142465952269488e-08,2.171113948007713e-06,9.802853784233645e-06,9.802853784233645e-06
299000,39.45138888888889,high_y_low_z,2.6406674566586253e-08,2.1795002612088276e-06,9.749989112760954e-06,9.749989112760954e-06
299000,39.45138888888889,high_y_high_z,-1.0776498762336928e-08,2.171901700592439e-06,9.748234423536874e-06,9.748234423536874e-06
299500,39.517361111111114,low_y_low_z,-6.706896337598164e-09,2.1780681607956617e-06,9.811679584044542e-06,9.811679584044542e-06
299500,39.517361111111114,low_y_high_z,2.282391164234528e-08,2.1689689503092536e-06,9.762691819831808e-06,9.762691819831808e-06
299500,39.517361111111114,high_y_low_z,2.8360613656396262e-08,2.1726848046178147e-06,9.746570325062558e-06,9.746570325062558e-06
299500,39.517361111111114,high_y_high_z,-1.6658639286495244e-08,2.1708047168517524e-06,9.794865313097485e-06,9.794865313097485e-06
300000,39.583333333333336,low_y_low_z,-7.973403438291111e-09,2.1787756943838897e-06,9.812086728861835e-06,9.812086728861835e-06
300000,39.583333333333336,low_y_high_z,2.4388960375494313e-08,2.1793723310437373e-06,9.777768747312897e-06,9.777768747312897e-06
300000,39.583333333333336,high_y_low_z,3.144282987992539e-08,2.175650266856655e-06,9.748939245833997e-06,9.748939245833997e-06
300000,39.583333333333336,high_y_high_z,-2.1606526498245963e-08,2.173598843818024e-06,9.79385895289561e-06,9.79385895289561e-06
300500,39.64930555555556,low_y_low_z,-1.0755527159761328e-08,2.1708416595496436e-06,9.770704013035116e-06,9.770704013035116e-06
300500,39.64930555555556,low_y_high_z,2.909394122161907e-08,2.1778769116209587e-06,9.821119294930005e-06,9.821119294930005e-06
300500,39.64930555555556,high_y_low_z,2.4852791096229478e-08,2.1828107573778517e-06,9.737557322991024e-06,9.737557322991024e-06
300500,39.64930555555556,high_y_high_z,-1.6111904405774503e-08,2.172274049493947e-06,9.794341895914581e-06,9.794341895914581e-06
301000,39.71527777777778,low_y_low_z,-1.3220838164552638e-08,2.1651269310140326e-06,9.845815260191824e-06,9.845815260191824e-06
301000,39.71527777777778,low_y_high_z,3.228489820178418e-08,2.167585658838013e-06,9.780172655641128e-06,9.780172655641128e-06
301000,39.71527777777778,high_y_low_z,2.7449766579818804e-08,2.1659159669561308e-06,9.780354712739614e-06,9.780354712739614e-06
301000,39.71527777777778,high_y_high_z,-1.6192873094386335e-08,2.1626344507443544e-06,9.769630713052184e-06,9.769630713052184e-06
301500,39.78125,low_y_low_z,-6.567613669278104e-09,2.1783394249265967e-06,9.782462473353979e-06,9.782462473353979e-06
301500,39.78125,low_y_high_z,3.2337229995709316e-08,2.1811592771151596e-06,9.779668473544535e-06,9.779668473544535e-06
301500,39.78125,high_y_low_z,2.1756278798395074e-08,2.1791144505736697e-06,9.752352517944732e-06,9.752352517944732e-06
301500,39.78125,high_y_high_z,-1.493885060107615e-08,2.170318763473709e-06,9.80489985662546e-06,9.80489985662546e-06
302000,39.84722222222222,low_y_low_z,5.176416152876852e-10,2.160845356339771e-06,9.790576397050897e-06,9.790576397050897e-06
302000,39.84722222222222,low_y_high_z,2.6952579785192522e-08,2.1765289312322597e-06,9.81517377920466e-06,9.81517377920466e-06
302000,39.84722222222222,high_y_low_z,1.740021506478491e-08,2.167605135741317e-06,9.791534233486493e-06,9.791534233486493e-06
302000,39.84722222222222,high_y_high_z,-1.6093776957217524e-08,2.1632605930725892e-06,9.745023846873446e-06,9.745023846873446e-06
302500,39.91319444444444,low_y_low_z,3.2182278284426278e-09,2.1747648963054994e-06,9.811442327712945e-06,9.811442327712945e-06
302500,39.91319444444444,low_y_high_z,2.444406227293737e-08,2.1710387086654133e-06,9.806702012730105e-06,9.806702012730105e-06
302500,39.91319444444444,high_y_low_z,1.4474839660072453e-08,2.1703098117478512e-06,9.74409436411612e-06,9.74409436411612e-06
302500,39.91319444444444,high_y_high_z,-1.2529311570430251e-08,2.1840606638863574e-06,9.78748344377224e-06,9.78748344377224e-06
303000,39.97916666666667,low_y_low_z,1.2234882506625802e-08,2.1788023581810106e-06,9.782005465531838e-06,9.782005465531838e-06
303000,39.97916666666667,low_y_high_z,2.5676921661671953e-08,2.167804847340797e-06,9.83046826502694e-06,9.83046826502694e-06
303000,39.97916666666667,high_y_low_z,8.762670316029757e-09,2.179007821982655e-06,9.752765188986671e-06,9.752765188986671e-06
303000,39.97916666666667,high_y_high_z,-1.4488169791696774e-08,2.1801859388471095e-06,9.793898408572602e-06,9.793898408572602e-06
303500,40.04513888888889,low_y_low_z,1.5508961615571077e-08,2.1789812625158496e-06,9.769194628767076e-06,9.769194628767076e-06
303500,40.04513888888889,low_y_high_z,3.1879340575257006e-08,2.1745469412953337e-06,9.805039786422383e-06,9.805039786422383e-06
303500,40.04513888888889,high_y_low_z,3.8143137174884975e-09,2.1680953451611395e-06,9.768874310692564e-06,9.768874310692564e-06
303500,40.04513888888889,high_y_high_z,-1.9689053605554983e-08,2.178288931428871e-06,9.778065131578838e-06,9.778065131578838e-06
304000,40.111111111111114,low_y_low_z,1.1421341710677722e-08,2.169472882206957e-06,9.759244858453247e-06,9.759244858453247e-06
304000,40.111111111111114,low_y_high_z,2.435734687789719e-08,2.1868340250095855e-06,9.787412161521148e-06,9.787412161521148e-06
304000,40.111111111111114,high_y_low_z,1.1143200604687896e-08,2.168305852796635e-06,9.787448260852965e-06,9.787448260852965e-06
304000,40.111111111111114,high_y_high_z,-1.4591236594917097e-08,2.174229660514724e-06,9.768379868459686e-06,9.768379868459686e-06
304500,40.177083333333336,low_y_low_z,1.328601981577911e-08,2.1742090881286243e-06,9.794948922555668e-06,9.794948922555668e-06
304500,40.177083333333336,low_y_high_z,1.7679176537117537e-08,2.171654961427859e-06,9.807191922444687e-06,9.807191922444687e-06
304500,40.177083333333336,high_y_low_z,1.2274473212345343e-08,2.1702927394857868e-06,9.768949770853282e-06,9.768949770853282e-06
304500,40.177083333333336,high_y_high_z,-1.2991776194991428e-08,2.1727268588097912e-06,9.76546959764667e-06,9.76546959764667e-06
305000,40.24305555555556,low_y_low_z,1.7643564787546537e-08,2.181580658138586e-06,9.781493640676048e-06,9.781493640676048e-06
305000,40.24305555555556,low_y_high_z,1.9546639435865387e-08,2.165850298232718e-06,9.826005271757307e-06,9.826005271757307e-06
305000,40.24305555555556,high_y_low_z,7.479893110576747e-09,2.1756939066298028e-06,9.758473616968496e-06,9.758473616968496e-06
305000,40.24305555555556,high_y_high_z,-8.55798846251498e-09,2.168970889203002e-06,9.791557889160289e-06,9.791557889160289e-06
305500,40.30902777777778,low_y_low_z,1.970814335375496e-08,2.1604229403969576e-06,9.822135398606633e-06,9.822135398606633e-06
305500,40.30902777777778,low_y_high_z,1.9746878502714692e-08,2.1685130364651786e-06,9.833100747080384e-06,9.833100747080384e-06
305500,40.30902777777778,high_y_low_z,-5.092706748869527e-10,2.1775116376944955e-06,9.753552936402238e-06,9.753552936402238e-06
305500,40.30902777777778,high_y_high_z,-3.5838939414627542e-09,2.1840163813595136e-06,9.777917203394864e-06,9.777917203394864e-06
306000,40.375,low_y_low_z,1.294962114527969e-08,2.1748792460390038e-06,9.829172215205541e-06,9.829172215205541e-06
306000,40.375,low_y_high_z,2.74638354776791e-08,2.1833626277993986e-06,9.810125553038793e-06,9.810125553038793e-06
306000,40.375,high_y_low_z,4.833019038947129e-09,2.1736217163952305e-06,9.769308699366953e-06,9.769308699366953e-06
306000,40.375,high_y_high_z,-1.2911806935508655e-08,2.17260027169903e-06,9.807709985216598e-06,9.807709985216598e-06
306500,40.44097222222222,low_y_low_z,1.954453311143049e-08,2.178909677873337e-06,9.799030047711591e-06,9.799030047711591e-06
306500,40.44097222222222,low_y_high_z,2.5608172101678628e-08,2.1673799339830352e-06,9.791347253721224e-06,9.791347253721224e-06
306500,40.44097222222222,high_y_low_z,-1.328591412054503e-09,2.1765211013726628e-06,9.771302072430024e-06,9.771302072430024e-06
306500,40.44097222222222,high_y_high_z,-1.4070436628948777e-08,2.173443790342255e-06,9.765217281451162e-06,9.765217281451162e-06
307000,40.50694444444444,low_y_low_z,1.4034416717347588e-08,2.180438108236295e-06,9.81036438584721e-06,9.81036438584721e-06
307000,40.50694444444444,low_y_high_z,3.6071269347354264e-08,2.1717547612121002e-06,9.803562737038822e-06,9.803562737038822e-06
307000,40.50694444444444,high_y_low_z,-3.596032382957528e-09,2.1718895620271258e-06,9.771555235215876e-06,9.771555235215876e-06
307000,40.50694444444444,high_y_high_z,-1.2708632709262987e-08,2.1723013837591922e-06,9.815697880715248e-06,9.815697880715248e-06
307500,40.57291666666667,low_y_low_z,8.855720530971618e-09,2.171574292621725e-06,9.799875693136243e-06,9.799875693136243e-06
307500,40.57291666666667,low_y_high_z,3.9957212108757085e-08,2.1648159798503805e-06,9.847695399862403e-06,9.847695399862403e-06
307500,40.57291666666667,high_y_low_z,-4.9346706243203236e-09,2.1865723092978373e-06,9.795995411017703e-06,9.795995411017703e-06
307500,40.57291666666667,high_y_high_z,-6.1389132229381486e-09,2.176716800823425e-06,9.761886893299519e-06,9.761886893299519e-06
308000,40.63888888888889,low_y_low_z,7.080284287358137e-09,2.1728292721275285e-06,9.80620594110468e-06,9.80620594110468e-06
308000,40.63888888888889,low_y_high_z,3.3987394698078284e-08,2.1676430597438667e-06,9.820150589213446e-06,9.820150589213446e-06
308000,40.63888888888889,high_y_low_z,-8.654513067104776e-09,2.1652789686816788e-06,9.764410520518009e-06,9.764410520518009e-06
308000,40.63888888888889,high_y_high_z,4.262674713466007e-10,2.165142890115133e-06,9.771524445506211e-06,9.771524445506211e-06
308500,40.704861111111114,low_y_low_z,1.076017005643547e-08,2.1760860136121454e-06,9.834762005707674e-06,9.834762005707674e-06
308500,40.704861111111114,low_y_high_z,3.534651147356547e-08,2.17346546147489e-06,9.799601898123748e-06,9.799601898123748e-06
308500,40.704861111111114,high_y_low_z,-7.485928554715688e-09,2.1693521406592817e-06,9.774724302035649e-06,9.774724302035649e-06
308500,40.704861111111114,high_y_high_z,-5.5884654942276405e-09,2.1649814428936594e-06,9.818205254487224e-06,9.818205254487224e-06
309000,40.770833333333336,low_y_low_z,1.108292922509401e-08,2.180636660706495e-06,9.779715376073489e-06,9.779715376073489e-06
309000,40.770833333333336,low_y_high_z,3.326055201373318e-08,2.1762310644994695e-06,9.85497581933988e-06,9.85497581933988e-06
309000,40.770833333333336,high_y_low_z,-7.11027382530736e-09,2.1632473464179166e-06,9.739829868411756e-06,9.739829868411756e-06
309000,40.770833333333336,high_y_high_z,-2.642050280646027e-09,2.167482508428852e-06,9.816713599782423e-06,9.816713599782423e-06
309500,40.83680555555556,low_y_low_z,8.754209486201472e-09,2.180337367752432e-06,9.745057103850895e-06,9.745057103850895e-06
309500,40.83680555555556,low_y_high_z,3.4887891794351544e-08,2.1786447357713497e-06,9.816962540740869e-06,9.816962540740869e-06
309500,40.83680555555556,high_y_low_z,-1.236726103706068e-08,2.1685533317804304e-06,9.76614064596572e-06,9.76614064596572e-06
309500,40.83680555555556,high_y_high_z,6.503633118363417e-09,2.173297846441834e-06,9.800649845449268e-06,9.800649845449268e-06
310000,40.90277777777778,low_y_low_z,1.2641290895033956e-08,2.174529834091369e-06,9.792156356057257e-06,9.792156356057257e-06
310000,40.90277777777778,low_y_high_z,2.7297536213647426e-08,2.1697929056359404e-06,9.826147547085885e-06,9.826147547085885e-06
310000,40.90277777777778,high_y_low_z,-1.0067069741810007e-08,2.1547137347784702e-06,9.778727429169636e-06,9.778727429169636e-06
310000,40.90277777777778,high_y_high_z,7.257156690182303e-09,2.1788098811536073e-06,9.792170769587421e-06,9.792170769587421e-06
310500,40.96875,low_y_low_z,1.865452296659162e-09,2.166405495425884e-06,9.804581855693565e-06,9.804581855693565e-06
310500,40.96875,low_y_high_z,2.8674215186016388e-08,2.162117260197141e-06,9.83187032304901e-06,9.83187032304901e-06
310500,40.96875,high_y_low_z,-4.653587085727867e-09,2.1627687306696716e-06,9.742164571124536e-06,9.742164571124536e-06
310500,40.96875,high_y_high_z,8.898164169335623e-09,2.164775932807844e-06,9.814748971108436e-06,9.814748971108436e-06
311000,41.03472222222222,low_y_low_z,3.704021102598627e-09,2.1665100263097444e-06,9.80461477400669e-06,9.80461477400669e-06
311000,41.03472222222222,low_y_high_z,2.8457975598165593e-08,2.1753737299833246e-06,9.850865850289479e-06,9.850865850289479e-06
311000,41.03472222222222,high_y_low_z,-7.2161230292111705e-09,2.1635768130155413e-06,9.766441746199247e-06,9.766441746199247e-06
311000,41.03472222222222,high_y_high_z,7.541530777260155e-09,2.175689780117493e-06,9.826835551816855e-06,9.826835551816855e-06
311500,41.10069444444444,low_y_low_z,7.760796395208333e-09,2.175811830978226e-06,9.813997682855365e-06,9.813997682855365e-06
311500,41.10069444444444,low_y_high_z,2.1244384801942788e-08,2.1694555215721543e-06,9.858447291677119e-06,9.858447291677119e-06
311500,41.10069444444444,high_y_low_z,-7.840931207431713e-09,2.1664601077460655e-06,9.728241785447638e-06,9.728241785447638e-06
311500,41.10069444444444,high_y_high_z,1.4541779000254748e-08,2.169592508777331e-06,9.8264937695903e-06,9.8264937695903e-06
312000,41.16666666666667,low_y_low_z,6.515134543376383e-09,2.166464046058221e-06,9.833744541700818e-06,9.833744541700818e-06
312000,41.16666666666667,low_y_high_z,2.3515898694616916e-08,2.16864279107005e-06,9.840795224002901e-06,9.840795224002901e-06
312000,41.16666666666667,high_y_low_z,-3.776024401238749e-09,2.1742597034170567e-06,9.77328694041047e-06,9.77328694041047e-06
312000,41.16666666666667,high_y_high_z,1.383564324705855e-08,2.1676226503610465e-06,9.817806165082187e-06,9.817806165082187e-06
312500,41.23263888888889,low_y_low_z,1.496156647718459e-08,2.1673883151726624e-06,9.80297855839223e-06,9.80297855839223e-06
312500,41.23263888888889,low_y_high_z,2.4137066059596313e-08,2.171392347441665e-06,9.84790265158557e-06,9.84790265158557e-06
312500,41.23263888888889,high_y_low_z,-1.0448249866752227e-08,2.167311442402224e-06,9.734213811294804e-06,9.734213811294804e-06
312500,41.23263888888889,high_y_high_z,1.6495341883258746e-08,2.1755630371311364e-06,9.799359911344382e-06,9.799359911344382e-06
313000,41.298611111111114,low_y_low_z,1.919295833567529e-08,2.160684953670114e-06,9.788138823116682e-06,9.788138823116682e-06
313000,41.298611111111114,low_y_high_z,1.8033202708047783e-08,2.1596224487208646e-06,9.85012631426641e-06,9.85012631426641e-06
313000,41.298611111111114,high_y_low_z,-1.1672887066336226e-08,2.1637617982236472e-06,9.770741587378526e-06,9.770741587378526e-06
313000,41.298611111111114,high_y_high_z,1.2877587240173954e-08,2.1690839461030497e-06,9.823844970378354e-06,9.823844970378354e-06
313500,41.364583333333336,low_y_low_z,1.740897326233238e-08,2.1659229845435942e-06,9.81452379131046e-06,9.81452379131046e-06
313500,41.364583333333336,low_y_high_z,1.57635542385473e-08,2.17116735470791e-06,9.802637684297086e-06,9.802637684297086e-06
313500,41.364583333333336,high_y_low_z,-1.2065957134895658e-08,2.160995070921788e-06,9.803403576599073e-06,9.803403576599073e-06
313500,41.364583333333336,high_y_high_z,1.7100048409844127e-08,2.182164569915388e-06,9.809900297561665e-06,9.809900297561665e-06
314000,41.43055555555556,low_y_low_z,1.8751910819703733e-08,2.1734754904401012e-06,9.849937170481864e-06,9.849937170481864e-06
314000,41.43055555555556,low_y_high_z,2.30870352414878e-08,2.1702530807789402e-06,9.81240339380457e-06,9.81240339380457e-06
314000,41.43055555555556,high_y_low_z,-1.2592671335245119e-08,2.161851367530207e-06,9.781185368915745e-06,9.781185368915745e-06
314000,41.43055555555556,high_y_high_z,1.2826160370681898e-08,2.1690426005868438e-06,9.810689649213174e-06,9.810689649213174e-06
314500,41.49652777777778,low_y_low_z,1.6140702914246302e-08,2.165897145139411e-06,9.795353342074794e-06,9.795353342074794e-06
314500,41.49652777777778,low_y_high_z,1.9839602197042743e-08,2.1668901671259495e-06,9.837629116272785e-06,9.837629116272785e-06
314500,41.49652777777778,high_y_low_z,-9.528104273639744e-09,2.1655397130726685e-06,9.768830947621314e-06,9.768830947621314e-06
314500,41.49652777777778,high_y_high_z,1.212277306822906e-08,2.1698695852741696e-06,9.8192975975031e-06,9.8192975975031e-06
315000,41.5625,low_y_low_z,1.2380596414160188e-08,2.157186499814889e-06,9.793980193467131e-06,9.793980193467131e-06
315000,41.5625,low_y_high_z,1.89631341099425e-08,2.15447059403528e-06,9.846590674060958e-06,9.846590674060958e-06
315000,41.5625,high_y_low_z,-4.7263067337708535e-09,2.1690254974109215e-06,9.766470085061027e-06,9.766470085061027e-06
315000,41.5625,high_y_high_z,1.2039282128423109e-08,2.170131686648256e-06,9.806166350036289e-06,9.806166350036289e-06
315500,41.62847222222222,low_y_low_z,1.5740872957149895e-08,2.1725821356909073e-06,9.84717794817657e-06,9.84717794817657e-06
315500,41.62847222222222,low_y_high_z,1.836266739306082e-08,2.1694006509112698e-06,9.875623927402203e-06,9.875623927402203e-06
315500,41.62847222222222,high_y_low_z,-4.494451682330841e-09,2.1537760612907787e-06,9.774299403182986e-06,9.774299403182986e-06
315500,41.62847222222222,high_y_high_z,9.642815455913583e-09,2.168327165873173e-06,9.796901374873623e-06,9.796901374873623e-06
316000,41.69444444444444,low_y_low_z,1.9373148288890237e-08,2.1747353283715543e-06,9.80027737452719e-06,9.80027737452719e-06
316000,41.69444444444444,low_y_high_z,1.1988820675692752e-08,2.1638557026473697e-06,9.856690335671165e-06,9.856690335671165e-06
316000,41.69444444444444,high_y_low_z,1.7684187281308126e-09,2.164217236099631e-06,9.794904222348493e-06,9.794904222348493e-06
316000,41.69444444444444,high_y_high_z,5.640379056606722e-09,2.158132000470427e-06,9.790548190497637e-06,9.790548190497637e-06
316500,41.76041666666667,low_y_low_z,1.5271621644877236e-08,2.162091319245927e-06,9.817182096813881e-06,9.817182096813881e-06
316500,41.76041666666667,low_y_high_z,1.944153960721349e-08,2.154247601500537e-06,9.858201029425148e-06,9.858201029425148e-06
316500,41.76041666666667,high_y_low_z,1.0377194756135722e-09,2.169400601202916e-06,9.789661768665793e-06,9.789661768665793e-06
316500,41.76041666666667,high_y_high_z,4.966101765347029e-09,2.1619009933678983e-06,9.825506020148802e-06,9.825506020148802e-06
317000,41.82638888888889,low_y_low_z,1.6410761452884248e-08,2.177299267699525e-06,9.848718410866394e-06,9.848718410866394e-06
317000,41.82638888888889,low_y_high_z,1.8530532421971388e-08,2.171612171459179e-06,9.853534103202224e-06,9.853534103202224e-06
317000,41.82638888888889,high_y_low_z,2.301839232894103e-09,2.162267919110835e-06,9.746499572064383e-06,9.746499572064383e-06
317000,41.82638888888889,high_y_high_z,3.6420925776889158e-09,2.1770257761608045e-06,9.797844727328186e-06,9.797844727328186e-06
317500,41.892361111111114,low_y_low_z,1.261272957737485e-08,2.167464465691105e-06,9.817531661280889e-06,9.817531661280889e-06
317500,41.892361111111114,low_y_high_z,1.7876159794354365e-08,2.175564637626989e-06,9.84669809915552e-06,9.84669809915552e-06
317500,41.892361111111114,high_y_low_z,7.878203512087504e-09,2.167850134194726e-06,9.751180183265847e-06,9.751180183265847e-06
317500,41.892361111111114,high_y_high_z,-6.775368932664446e-10,2.1634402166516556e-06,9.82946222707089e-06,9.82946222707089e-06
318000,41.958333333333336,low_y_low_z,1.5784855068009866e-08,2.1595240957632733e-06,9.814320002345812e-06,9.814320002345812e-06
318000,41.958333333333336,low_y_high_z,1.543859118429093e-08,2.186023195437387e-06,9.872444515095236e-06,9.872444515095236e-06
318000,41.958333333333336,high_y_low_z,6.272112282603182e-09,2.173753878606815e-06,9.797047435828394e-06,9.797047435828394e-06
318000,41.958333333333336,high_y_high_z,3.7938436777638984e-09,2.1694745525453733e-06,9.815282630370359e-06,9.815282630370359e-06
318500,42.02430555555556,low_y_low_z,1.9353621034381498e-08,2.1678192500465906e-06,9.81884990090796e-06,9.81884990090796e-06
318500,42.02430555555556,low_y_high_z,6.423599106045564e-09,2.1742935921310514e-06,9.849635938853369e-06,9.849635938853369e-06
318500,42.02430555555556,high_y_low_z,8.203272374194962e-09,2.1503000175505976e-06,9.753811931831531e-06,9.753811931831531e-06
318500,42.02430555555556,high_y_high_z,6.989276387440811e-09,2.172904451831955e-06,9.819489930865656e-06,9.819489930865656e-06
319000,42.09027777777778,low_y_low_z,2.0546929368962558e-08,2.1517780290610335e-06,9.844937298929161e-06,9.844937298929161e-06
319000,42.09027777777778,low_y_high_z,1.2168702041011991e-09,2.1677539748095563e-06,9.851586375400133e-06,9.851586375400133e-06
319000,42.09027777777778,high_y_low_z,1.232924152861895e-08,2.170925535155655e-06,9.791820430723934e-06,9.791820430723934e-06
319000,42.09027777777778,high_y_high_z,6.5614369755285195e-09,2.163589348643185e-06,9.850103593348503e-06,9.850103593348503e-06
319500,42.15625,low_y_low_z,3.3098195772794204e-08,2.1596287968208896e-06,9.864658722684324e-06,9.864658722684324e-06
319500,42.15625,low_y_high_z,-5.4536052950253245e-09,2.1634409817925956e-06,9.831518245767479e-06,9.831518245767479e-06
319500,42.15625,high_y_low_z,6.900390368787122e-09,2.1662161620832215e-06,9.795629450841066e-06,9.795629450841066e-06
319500,42.15625,high_y_high_z,8.091608596312419e-09,2.169674703660238e-06,9.816239154072579e-06,9.816239154072579e-06
320000,42.22222222222222,low_y_low_z,2.784904604876604e-08,2.1687522051890565e-06,9.825786916559893e-06,9.825786916559893e-06
320000,42.22222222222222,low_y_high_z,-2.601770330635615e-10,2.156103007779562e-06,9.84750109201653e-06,9.84750109201653e-06
320000,42.22222222222222,high_y_low_z,5.054965994759495e-09,2.167734563208304e-06,9.763194373187538e-06,9.763194373187538e-06
320000,42.22222222222222,high_y_high_z,1.0307214242082769e-08,2.1685424846659534e-06,9.833276850223824e-06,9.833276850223824e-06
320500,42.28819444444444,low_y_low_z,2.7142250256936452e-08,2.1665243208842097e-06,9.813004389799243e-06,9.813004389799243e-06
320500,42.28819444444444,low_y_high_z,-2.8391312702928107e-09,2.157101570883943e-06,9.868934328284608e-06,9.868934328284608e-06
320500,42.28819444444444,high_y_low_z,3.894353231929701e-09,2.1582368391684235e-06,9.76560349933119e-06,9.76560349933119e-06
320500,42.28819444444444,high_y_high_z,1.2441659445363381e-08,2.1735021067600675e-06,9.805664888803886e-06,9.805664888803886e-06
321000,42.35416666666667,low_y_low_z,2.7442918358908675e-08,2.1620797215779747e-06,9.813170041212856e-06,9.813170041212856e-06
321000,42.35416666666667,low_y_high_z,5.903674349164273e-09,2.1659048600051586e-06,9.866974880741785e-06,9.866974880741785e-06
321000,42.35416666666667,high_y_low_z,-2.4007429386788333e-09,2.165038331949478e-06,9.766447597910778e-06,9.766447597910778e-06
321000,42.35416666666667,high_y_high_z,8.518821196514512e-09,2.169729288854491e-06,9.824542395930349e-06,9.824542395930349e-06
321500,42.42013888888889,low_y_low_z,2.6593337317865737e-08,2.1633657377917903e-06,9.851478666978678e-06,9.851478666978678e-06
321500,42.42013888888889,low_y_high_z,3.6086656592953664e-09,2.175227511360602e-06,9.862083882018247e-06,9.862083882018247e-06
321500,42.42013888888889,high_y_low_z,2.842711721471629e-09,2.1654429584675053e-06,9.775930247613527e-06,9.775930247613527e-06
321500,42.42013888888889,high_y_high_z,1.1018620722031166e-08,2.165200059554949e-06,9.824063669799562e-06,9.824063669799562e-06
322000,42.486111111111114,low_y_low_z,3.060768424753478e-08,2.162222409911729e-06,9.861087405631228e-06,9.861087405631228e-06
