omega_over_omega_ci,phase_velocity_over_va,ridge_rank,spectral_power
1.6666975762202665,2.6640624999999996,2,1335216252.6746814
1.7063808518445587,5.452395833333332,1,6368166726.246731
1.7063808518445587,2.7138541666666662,2,1406844928.088587
1.7460641274688509,5.551979166666666,1,6703764735.824057
1.7460641274688509,2.763645833333333,2,1535887042.80304
1.7857474030931428,5.7013541666666665,1,5034760460.70363
1.7857474030931428,2.8632291666666663,2,1389875215.0289767
1.825430678717435,5.8009375,1,5817448107.382999
1.825430678717435,2.913020833333333,2,1606996907.5156405
1.865113954341727,5.950312499999999,1,6607966267.07633
1.865113954341727,2.9628124999999996,2,1620437382.921247
1.904797229966019,6.049895833333332,1,6097565876.435325
1.904797229966019,3.0126041666666663,2,1674468096.3283298
1.9444805055903112,6.199270833333333,1,6316808874.147606
1.9444805055903112,3.1121874999999997,2,1737716130.3943388
1.9841637812146034,6.298854166666667,1,7116807251.378464
1.9841637812146034,3.1619791666666663,2,1594819997.5496104
2.0238470568388953,6.448229166666666,1,7573147461.621296
2.0238470568388953,3.211770833333333,2,1654423585.2728221
2.0635303324631873,6.547812499999999,1,6893987635.756388
2.0635303324631873,3.2615624999999997,2,1599232508.8988233
2.1032136080874793,6.6971875,1,6002101520.554266
2.1032136080874793,3.361145833333333,2,1817163676.3796499
2.1428968837117712,6.796770833333333,1,6367146140.372652
2.1428968837117712,3.4109374999999997,2,2041336664.4380298
2.1825801593360636,6.946145833333333,1,6613491136.580819
2.1825801593360636,3.4607291666666664,2,1832633449.5845246
2.2222634349603556,7.0955208333333335,1,7201092641.293948
2.2222634349603556,3.5603124999999998,2,1831211882.5097833
2.2619467105846476,7.195104166666667,1,6351102456.963867
2.2619467105846476,3.6101041666666664,2,1778527593.9619489
2.3016299862089395,7.344479166666666,1,5959451602.365001
2.3016299862089395,3.659895833333333,2,1578464336.8888702
2.341313261833232,7.444062499999999,1,5669971960.772593
2.341313261833232,3.7096875,2,1580212146.7151608
2.3809965374575235,7.5934375,1,6057421735.667573
2.3809965374575235,3.809270833333333,2,1882616334.9671597
2.420679813081816,7.693020833333334,1,6191450389.90146
2.420679813081816,3.8590625,2,1883632116.3829694
2.460363088706108,7.842395833333333,1,7452004227.550849
2.460363088706108,3.9088541666666665,2,2213750827.81166
2.5000463643304,7.941979166666666,1,7636967118.728158
2.5000463643304,3.958645833333333,2,2115942518.7564454
2.539729639954692,8.091354166666667,1,6919654046.372163
2.539729639954692,4.058229166666667,2,1993388711.5747824
2.5794129155789842,8.1909375,1,6982312781.453324
2.5794129155789842,4.108020833333333,2,2068444962.8672905
2.619096191203276,8.3403125,1,7606277677.05422
2.619096191203276,4.1578125,2,1935416256.1127448
